Ref|Numero_dossier|Comite|Code_entreprise|Materiel|Resume|Adresse_pdf|Metier|Sexe|Age|Type_accident|Blessure|Deces|Circulation|Malaise|Suicide|Machine|Cause|Zone|Status|Zone_precise|Zone.Zone|Zone.Zone_NA
https://epicea.inrs.fr/servlet/public_display?unid=BA51BE8BF61E05A4C12588E200429EC8|25763|E - Chimie, caoutchouc, plasturgie|2120Z - Fabrication de préparations pharmaceutiques|210118 - Autre type de presse mécanique|"Un technicien de maintenance de 23 ans, depuis 13 mois au poste, est intervenu lors d’une opération de réglage sur la presse de la ligne suite à problème qualité sur les savons.
La veille, les savons produits sur la ligne présentaient des défauts qualité. La ligne a été arrêtée. Le matin vers 8 heures, trois salariés de la maintenance interviennent sur la ligne : l'un d'eux commence le réglage pour résoudre le problème qualité. Il shunte la sécurité pour avoir une vision de l’intérieur de la presse. Il démonte à l’aide de tournevis la partie mâle du dispositif et le remet sur la partie femelle. Le carter latéral gauche de la presse est ouvert par mesure de sécurité (pour éviter le redémarrage de la presse par une tierce personne). Il s’absente quelques temps pour questionner la chef d’équipe. Entre temps, un deuxième technicien prend le relais et demande à la conductrice de la ligne de remettre en fonctionnement la presse. Il ferme le carter ouvert, la ligne redémarre. La presse est bloquée par des savons, le technicien demande à la conductrice de la ligne d’effectuer la manœuvre devant être réalisée lors d’un blocage (mise en mode pulse). Le technicien met la main droite dans la presse entre le moule du savon et la croix de formage de la presse pour débloquer le savon au moment où la conductrice de ligne appuie sur le mode déblocage. Trois doigts de sa main droite sont écrasés. Le technicien est pris en charge par les SST de l’établissement puis dirigé à l’hôpital par les pompiers."|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=1347A089E742393BC125719D0055BF69|17541|D - Services, commerces et industries de l'alimentation|157AB - Malterie, meunerie, fabrication de pâtes alimentaires et semoule|170590 - Autre machine à découper, couper, trancher|"La victime - 35 ans, employé de fabrication, depuis deux ans - est intervenue dans le bol de la cutter alors que celle-ci était en marche, se faisant amputer d'une phalange à l'auriculaire droit et souffrant d'une plaie à l'index et au majeur. Elle voulait étaler le produit qui avait ""motter"" dans le bol."|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=42F60AFC15E36C25C125719D00563CE9|19160|E - Chimie, caoutchouc, plasturgie|244CB - Fabrication de produits de base pour la pharmacie, d'alcaloïdes, de glucosides et dérivés, de produits extraits des algues. Fabrication de spécialités pharmaceutiques|510253 - Fosse|La victime - un conducteur d'engins de 46 ans - a été retrouvée inanimée au fond d'un puisard. Elle était décédée.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=D2003F6848BEE46AC12575FA00410EDA|21733|D - Services, commerces et industries de l'alimentation|158VB - Industries alimentaires non classées par ailleurs|110105 - Sertisseuse de boîtes métalliques|La victime, un opérateur de fabrication de 37 ans, effectuait le nettoyage d'une sertisseuse automatique de boîtes, en fonctionnement, à l'aide d'une soufflette. Elle a eu la main gauche prise dans les organes de transmission (chaîne, roue dentée) situés sous le convoyeur d'entrée de la machine. Conséquences de l'accident : amputation des dernières phalanges de l'index, du majeur et de l'annulaire de la main gauche.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=DABA6124C19A5681C125719D00558171|16751|D - Services, commerces et industries de l'alimentation|157AB - Malterie, meunerie, fabrication de pâtes alimentaires et semoule|150102 - Mélangeur et pétrin|La victime, âgée de 51 ans, est ouvrier qualifié dans une entreprise de fabrication de pâtes alimentaires, semoulerie. En phase de production, son travail à geste répétitif consistait à remplir environ une centaine de bacs Europe de 200 litres en 8 heures environ. Au cours d'une opération de vidange de la farce par la trappe inférieure du mélangeur ***, l'opérateur s'est fait happer la main droite par la rotation des pales de la machine. Suite à cet accident grave, la victime souffre de fractures avec arrachement des tendons du 5ème doigt de la main droite.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=F7AC381C0493DBD2C125719D00511289|5083|G - Commerce non alimentaire|523AB - Commerce de parfums et produits de beauté et commerce de détail de produits pharmaceutiques|051101 - Avion|La victime - 46 ans, pharmacien - est décédée lors du crash d'un avion.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=827F5BC15B63A0F8C125719D00521B1C|8212|D - Services, commerces et industries de l'alimentation|158VB - Industries alimentaires non classées par ailleurs|050918 - Autre remorque sur route|La victime - chauffeur routier, âgé de 35 ans - conduisait une semi-remorque chargée de déchets de volailles. Pour des raisons indéterminées, son véhicule s'est renversé dans un virage. La victime a été éjectée et son corps retrouvé sous la charge des matières premières. Elle est décédée.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=5F50AFF404D6245FC125896B00443BC1|25841|E - Chimie, caoutchouc, plasturgie|2120Z - Fabrication de préparations pharmaceutiques|110127 - Machine à coller les étiquettes|"Une conductrice de ligne de 38 ans travaillait sur une ligne comprenant plusieurs équipements destinés à remplir un flacon, l'étiqueter, le mettre en étui, le conditionner en carton et le mettre sur palette.
L’accident s’est produit sur l’étiqueteuse alors que l'opératrice devait changer de rouleau d’étiquette. Elle est alertée par le signalement « défaut », elle arrête la remplisseuse, ôte les flacons du convoyeur, prépare son passage de raccord et acquitte le bouton « défaut » du pupitre. Pour une raison inconnue, elle appuie sur le mode automatique. Elle effectue un raccord avec le nouveau rouleau en utilisant de l’adhésif, elle relie la bande du nouveau rouleau à l’ancien, passe sa main à l’intérieur du convoyeur pour accompagner le ruban d’étiquettes. Sa main est détectée par la cellule de détection des flacons. Les vérins sont alors activés et l’extrémité de l’annulaire droit de l'opératrice est écrasé par le déplacement de va-et-vient pneumatique automatique des vérins. Un ongle a été arraché et la dernière phalange de l’annulaire de la main droite a été fracturé."|['https://epicea.inrs.fr//EPICEA/epicea.nsf/0/5F50AFF404D6245FC125896B00443BC1/$FILE/Photos.pdf']||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=2B93560609A3B083C125719D005588FB|16844|A - Métallurgie|295EC - Fabrication de machines pour les industries du process (chimie, alimentation, plasturgie, caoutchouc)|210118 - Autre type de presse mécanique|La victime - un conducteur de machine-outil, âgé de 55 ans - procédait au pliage de petites pièces sur une presse plieuse. Les pièces sont mises en contact contre les butées arrière et maintenues contre celles-ci par appui manuel de l'opérateur. La descente du poinçon est commandée par l'opérateur via une pédale. A noter que le maintien de la pièce est nécessaire compte tenu des déformations des ébauches lors des précédentes opérations (découpage, poinçonnage). C'est au cours du guidage d'une pièce que son majeur gauche s'est trouvé sous le poinçon, ce qui lui a provoqué un hématome sous l'ongle et une plaie ouverte à l'extrémité du doigt.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=AF339DA38E0ABE9DC125719D0055E844|18054|D - Services, commerces et industries de l'alimentation|157AB - Malterie, meunerie, fabrication de pâtes alimentaires et semoule|070301 - Chariot automoteur à fourche frontal à conducteur porté|La victime âgée de 48 ans était ouvrier de maintenance depuis deux ans dans une entreprise de fabrication d'aliments pour animaux. Exceptionnellement la victime travaillait à l'agencement d'un appenti. Elle devait procéder à l'assemblage par soudage de deux éléments d'une charpente métallique. L'agencement prévu devait servir à abriter une trémie à refus. Pour exécuter cette tâche la victime a demandé à son chef de l'élever au moyen d'un chariot de manutention à portée variable de marque ***, au niveau de la zone de travail à une hauteur de 3 mètres environ. La victime était montée avec son poste de soudure sur une palette en bois glissée dans les fourches du chariot. Alors qu'elle avait atteint son poste de travail en hauteur, la victime est tombée pour une raison inconnue sur la dalle en béton. Le chef se tenait à côté du chariot de manutention lorsque la victime est tombée, le moteur de ce chariot était arrêté et le frein était mis. La victime est décédée.|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=9CADA2ADA1BF23F0C125876E00240D49|25455|D - Services, commerces et industries de l'alimentation|1089Z - Fabrication d'autres produits alimentaires n.c.a.|430111 - Hydroxyde de sodium et de potassium (soude et potasse caustiques)|"Un conducteur d'installation automatisée de 51 ans travaille depuis 28 ans dans une usine de fabrication de produits alimentaires.
Trois semaines avant l'accident, il a été formé à la mise en sécurité des fluides et des énergies.
Le jour de l'accident, il effectue une opération de maintenance dans un local de nettoyage avec trois collègues : un chef d'équipe process et deux soudeurs.
La réalisation de la mise en sécurité des fluides et énergies est effectuée à 7 heures selon la procédure de consignation de l'entreprise.
L'intervention dans le local, à 9 heures, consiste à la réfection d'une soudure sur la ligne retour n° 1 (acide) par les soudeurs et le remplacement d'une section de canalisation fuyarde sur la Ligne retour n° 7 (soude) par les soudeurs.
A 12 h 15, un soudeur appelle le chef de process pour lui signaler la fin de ses travaux. Le chef de process et le conducteur d'installation se préparent à remettre l'installation en service en remontant les vannes. Les deux soudeurs restent dans le local pour reprendre une soudure sur la ligne retour.
Alors que le chef de process et le conducteur d'installation remettent en place la vanne de la ligne retour, survient une projection d'une solution d'environ 10 m3 d'eau à environ 80°C et d'additive à 1,8 % de soude. Les quatre salariés subissent des brûlures. Le conducteur d'installation a reçu des projections sur le thorax et les membres inférieurs et sera évacué par hélicoptère au centre des grands brûlés au CHR. Le chef de process, 53 ans, a reçu des projections sur l’œil gauche, le visage, le dos, le flanc gauche et l'avant-bras gauche. L'un des soudeurs, 19 ans, en apprentissage depuis 1 an dans l'entreprise, a reçu des projections sur la cuisse droite, le bras gauche et les yeux. Le deuxième soudeur, 34 ans, a reçu des projections au niveau des yeux."|['https://epicea.inrs.fr//EPICEA/epicea.nsf/0/9CADA2ADA1BF23F0C125876E00240D49/$FILE/Photos.pdf']||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=47A81F9BD56B5C10C12589C6004F1EB2|25950|E - Chimie, caoutchouc, plasturgie|2120Z - Fabrication de préparations pharmaceutiques|050713 - Transstockeur|"Une opératrice fabrication de 45 ans travaille dans une entreprise de fabrication de préparations pharmaceutiques. Elle procède à la remise en cycle du magasin automatisé *** en cours de dépannage lorsqu'elle est percutée par un chariot automatique du transstockeur. Elle est coincée et écrasée entre le chariot et la structure du magasin et est décédée par écrasement de la cage thoracique (fait confirmé par une autopsie).
La mise en sécurité repose sur une action uniquement humaine. Pourquoi la pilote n'a pas vu le chariot sur l'écran de supervision ? Pourquoi les salariés n'ont pas vu le chariot dans l'allée de circulation ?
Le collègue, témoin direct, a été pris en charge par un psychologue."|[]||||||||||||||||
https://epicea.inrs.fr/servlet/public_display?unid=AE1DF1ED89FB4E8CC12575540038A377|21603|G - Commerce non alimentaire|514NA - Commerce de gros de produits pharmaceutiques|051402 - Voiture|"La victime, une déléguée médicale généraliste de 25 ans, était au volant de sa voiture. Elle a été retrouvée encastrée dans le poids lourd qu'elle suivait.
La victime était décédée."|[]||||||||||||||||
